section,vehicle_type,carrier,country_code,unit,year,0
Freight transport,Freight,electricity,HR,mio_km,2000,2.0593639207507817
Freight transport,Freight,electricity,HR,mio_km,2001,2.551263736263735
Freight transport,Freight,electricity,HR,mio_km,2002,2.7587912087912088
Freight transport,Freight,electricity,HR,mio_km,2003,3.4433333333333334
Freight transport,Freight,electricity,HR,mio_km,2004,4.09168831168831
Freight transport,Freight,electricity,HR,mio_km,2005,4.534350649350649
Freight transport,Freight,electricity,HR,mio_km,2006,4.870000000000001
Freight transport,Freight,electricity,HR,mio_km,2007,5.658571428571429
Freight transport,Freight,electricity,HR,mio_km,2008,5.426714285714285
Freight transport,Freight,electricity,HR,mio_km,2009,4.509857142857143
Freight transport,Freight,electricity,HR,mio_km,2010,4.5120000000000005
Freight transport,Freight,electricity,HR,mio_km,2011,4.253142857142857
Freight transport,Freight,electricity,HR,mio_km,2012,3.4025217391304343
Freight transport,Freight,electricity,HR,mio_km,2013,3.0489523809523815
Freight transport,Freight,electricity,HR,mio_km,2014,3.029051282051282
Freight transport,Freight,electricity,HR,mio_km,2015,3.414428571428572
Passenger transport,"Metro and tram, urban light rail",electricity,CZ,mio_km,2000,115.17259766111093
Passenger transport,"Metro and tram, urban light rail",electricity,CZ,mio_km,2001,118.20137923128534
Passenger transport,"Metro and tram, urban light rail",electricity,CZ,mio_km,2002,122.80610630390005
Passenger transport,"Metro and tram, urban light rail",electricity,CZ,mio_km,2003,128.85822548608797
Passenger transport,"Metro and tram, urban light rail",electricity,CZ,mio_km,2004,131.2708552140132
Passenger transport,"Metro and tram, urban light rail",electricity,CZ,mio_km,2005,120.02066047074845
Passenger transport,"Metro and tram, urban light rail",electricity,CZ,mio_km,2006,117.49238003371829
Passenger transport,"Metro and tram, urban light rail",electricity,CZ,mio_km,2007,117.43625504547241
Passenger transport,"Metro and tram, urban light rail",electricity,CZ,mio_km,2008,140.1711554895966
Passenger transport,"Metro and tram, urban light rail",electricity,CZ,mio_km,2009,140.5116277855198
Passenger transport,"Metro and tram, urban light rail",electricity,CZ,mio_km,2010,139.3143389097444
Passenger transport,"Metro and tram, urban light rail",electricity,CZ,mio_km,2011,134.23578023067213
Passenger transport,"Metro and tram, urban light rail",electricity,CZ,mio_km,2012,144.45258839033127
Passenger transport,"Metro and tram, urban light rail",electricity,CZ,mio_km,2013,144.39408125525296
Passenger transport,"Metro and tram, urban light rail",electricity,CZ,mio_km,2014,143.04050217694996
Passenger transport,"Metro and tram, urban light rail",electricity,CZ,mio_km,2015,144.9215634285714
Passenger transport,Conventional passenger trains,diesel,CZ,mio_km,2000,26.668125000000003
Passenger transport,Conventional passenger trains,diesel,CZ,mio_km,2001,28.161907686677782
Passenger transport,Conventional passenger trains,diesel,CZ,mio_km,2002,27.350697674418605
Passenger transport,Conventional passenger trains,diesel,CZ,mio_km,2003,28.052639999999997
Passenger transport,Conventional passenger trains,diesel,CZ,mio_km,2004,28.836000000000006
Passenger transport,Conventional passenger trains,diesel,CZ,mio_km,2005,30.62275405405406
Passenger transport,Conventional passenger trains,diesel,CZ,mio_km,2006,34.26112106245957
Passenger transport,Conventional passenger trains,diesel,CZ,mio_km,2007,35.351437499999996
Passenger transport,Conventional passenger trains,diesel,CZ,mio_km,2008,40.48617011733073
Passenger transport,Conventional passenger trains,diesel,CZ,mio_km,2009,39.82205302852192
Passenger transport,Conventional passenger trains,diesel,CZ,mio_km,2010,39.080250783699064
Passenger transport,Conventional passenger trains,diesel,CZ,mio_km,2011,38.89145611279462
Passenger transport,Conventional passenger trains,diesel,CZ,mio_km,2012,39.23725135204944
Passenger transport,Conventional passenger trains,diesel,CZ,mio_km,2013,38.67135594370652
Passenger transport,Conventional passenger trains,diesel,CZ,mio_km,2014,38.24979783884356
Passenger transport,Conventional passenger trains,diesel,CZ,mio_km,2015,37.26655274587164
Passenger transport,Conventional passenger trains,electricity,CZ,mio_km,2000,31.818345588235303
Passenger transport,Conventional passenger trains,electricity,CZ,mio_km,2001,29.146182200962663
Passenger transport,Conventional passenger trains,electricity,CZ,mio_km,2002,31.704730897009966
Passenger transport,Conventional passenger trains,electricity,CZ,mio_km,2003,34.57821714285714
Passenger transport,Conventional passenger trains,electricity,CZ,mio_km,2004,32.58204813754294
Passenger transport,Conventional passenger trains,electricity,CZ,mio_km,2005,36.71181735543256
Passenger transport,Conventional passenger trains,electricity,CZ,mio_km,2006,38.41581288302746
Passenger transport,Conventional passenger trains,electricity,CZ,mio_km,2007,40.62370421397706
Passenger transport,Conventional passenger trains,electricity,CZ,mio_km,2008,35.49217558217731
Passenger transport,Conventional passenger trains,electricity,CZ,mio_km,2009,38.778382360797906
Passenger transport,Conventional passenger trains,electricity,CZ,mio_km,2010,23.69672742536994
Passenger transport,Conventional passenger trains,electricity,CZ,mio_km,2011,28.74310387842697
Passenger transport,Conventional passenger trains,electricity,CZ,mio_km,2012,26.46014346587623
Passenger transport,Conventional passenger trains,electricity,CZ,mio_km,2013,30.557631749376647
Passenger transport,Conventional passenger trains,electricity,CZ,mio_km,2014,35.094599107615
Passenger transport,Conventional passenger trains,electricity,CZ,mio_km,2015,40.63864382555692
Passenger transport,High speed passenger trains,electricity,CZ,mio_km,2000,0.0
Passenger transport,High speed passenger trains,electricity,CZ,mio_km,2001,0.0
Passenger transport,High speed passenger trains,electricity,CZ,mio_km,2002,0.0
Passenger transport,High speed passenger trains,electricity,CZ,mio_km,2003,0.0
Passenger transport,High speed passenger trains,electricity,CZ,mio_km,2004,0.004513352422692563
Passenger transport,High speed passenger trains,electricity,CZ,mio_km,2005,0.027228603872771952
Passenger transport,High speed passenger trains,electricity,CZ,mio_km,2006,0.6689056872207382
Passenger transport,High speed passenger trains,electricity,CZ,mio_km,2007,1.4955303433355864
Passenger transport,High speed passenger trains,electricity,CZ,mio_km,2008,1.1636468807871094
Passenger transport,High speed passenger trains,electricity,CZ,mio_km,2009,1.102303377088269
Passenger transport,High speed passenger trains,electricity,CZ,mio_km,2010,1.258892492315463
Passenger transport,High speed passenger trains,electricity,CZ,mio_km,2011,1.3167920158011093
Passenger transport,High speed passenger trains,electricity,CZ,mio_km,2012,1.2359498459412688
Passenger transport,High speed passenger trains,electricity,CZ,mio_km,2013,1.1122423985886158
Passenger transport,High speed passenger trains,electricity,CZ,mio_km,2014,1.104525191020456
Passenger transport,High speed passenger trains,electricity,CZ,mio_km,2015,1.0876854857142857
Freight transport,Freight,diesel,CZ,mio_km,2000,6.740733333333335
Freight transport,Freight,diesel,CZ,mio_km,2001,5.203470588235295
Freight transport,Freight,diesel,CZ,mio_km,2002,5.2368749999999995
Freight transport,Freight,diesel,CZ,mio_km,2003,5.600892753028785
Freight transport,Freight,diesel,CZ,mio_km,2004,5.340150172951995
Freight transport,Freight,diesel,CZ,mio_km,2005,4.851257026743401
Freight transport,Freight,diesel,CZ,mio_km,2006,5.471111111111111
Freight transport,Freight,diesel,CZ,mio_km,2007,5.581481481481481
Freight transport,Freight,diesel,CZ,mio_km,2008,5.781481481481482
Freight transport,Freight,diesel,CZ,mio_km,2009,5.954074074074073
Freight transport,Freight,diesel,CZ,mio_km,2010,5.605185185185186
Freight transport,Freight,diesel,CZ,mio_km,2011,5.231111111111111
Freight transport,Freight,diesel,CZ,mio_km,2012,4.233521801554985
Freight transport,Freight,diesel,CZ,mio_km,2013,4.088148148148148
Freight transport,Freight,diesel,CZ,mio_km,2014,5.087976257058382
Freight transport,Freight,diesel,CZ,mio_km,2015,5.050530399850721
Freight transport,Freight,electricity,CZ,mio_km,2000,20.63193333333333
Freight transport,Freight,electricity,CZ,mio_km,2001,18.11411764705883
Freight transport,Freight,electricity,CZ,mio_km,2002,17.972499999999997
Freight transport,Freight,electricity,CZ,mio_km,2003,18.170074988906702
Freight transport,Freight,electricity,CZ,mio_km,2004,21.000590567788752
Freight transport,Freight,electricity,CZ,mio_km,2005,19.776150380664003
Freight transport,Freight,electricity,CZ,mio_km,2006,19.724444444444444
Freight transport,Freight,electricity,CZ,mio_km,2007,20.83851851851852
Freight transport,Freight,electricity,CZ,mio_km,2008,19.948888888888888
Freight transport,Freight,electricity,CZ,mio_km,2009,16.12814814814815
Freight transport,Freight,electricity,CZ,mio_km,2010,16.617777777777775
Freight transport,Freight,electricity,CZ,mio_km,2011,17.425185185185185
Freight transport,Freight,electricity,CZ,mio_km,2012,18.635853198445012
Freight transport,Freight,electricity,CZ,mio_km,2013,17.958518518518517
Freight transport,Freight,electricity,CZ,mio_km,2014,16.83794966886754
Freight transport,Freight,electricity,CZ,mio_km,2015,18.327247377927055
Passenger transport,"Metro and tram, urban light rail",electricity,IT,mio_km,2000,75.70408518655789
Passenger transport,"Metro and tram, urban light rail",electricity,IT,mio_km,2001,75.88416054179726
Passenger transport,"Metro and tram, urban light rail",electricity,IT,mio_km,2002,79.70595693802748
Passenger transport,"Metro and tram, urban light rail",electricity,IT,mio_km,2003,82.00439859037618
Passenger transport,"Metro and tram, urban light rail",electricity,IT,mio_km,2004,82.61058199035756
Passenger transport,"Metro and tram, urban light rail",electricity,IT,mio_km,2005,82.89570483088919
Passenger transport,"Metro and tram, urban light rail",electricity,IT,mio_km,2006,85.98642596242797
Passenger transport,"Metro and tram, urban light rail",electricity,IT,mio_km,2007,92.74834255681192
Passenger transport,"Metro and tram, urban light rail",electricity,IT,mio_km,2008,94.90929768390083
Passenger transport,"Metro and tram, urban light rail",electricity,IT,mio_km,2009,96.23162426121924
Passenger transport,"Metro and tram, urban light rail",electricity,IT,mio_km,2010,98.12548055811715
Passenger transport,"Metro and tram, urban light rail",electricity,IT,mio_km,2011,96.12746958878893
Passenger transport,"Metro and tram, urban light rail",electricity,IT,mio_km,2012,87.12895303135413
Passenger transport,"Metro and tram, urban light rail",electricity,IT,mio_km,2013,87.69350992068622
Passenger transport,"Metro and tram, urban light rail",electricity,IT,mio_km,2014,87.76636086040807
Passenger transport,"Metro and tram, urban light rail",electricity,IT,mio_km,2015,88.59984294663722
Passenger transport,Conventional passenger trains,diesel,IT,mio_km,2000,37.396499999999996
Passenger transport,Conventional passenger trains,diesel,IT,mio_km,2001,31.29668619455158
Passenger transport,Conventional passenger trains,diesel,IT,mio_km,2002,34.133737499999995
Passenger transport,Conventional passenger trains,diesel,IT,mio_km,2003,38.40800602360791
Passenger transport,Conventional passenger trains,diesel,IT,mio_km,2004,33.77354283216054
Passenger transport,Conventional passenger trains,diesel,IT,mio_km,2005,29.581836211998333
Passenger transport,Conventional passenger trains,diesel,IT,mio_km,2006,34.91317490537983
Passenger transport,Conventional passenger trains,diesel,IT,mio_km,2007,34.710143935583254
Passenger transport,Conventional passenger trains,diesel,IT,mio_km,2008,23.38802348072775
Passenger transport,Conventional passenger trains,diesel,IT,mio_km,2009,20.361259263028046
Passenger transport,Conventional passenger trains,diesel,IT,mio_km,2010,22.209634069719776
Passenger transport,Conventional passenger trains,diesel,IT,mio_km,2011,16.017825
Passenger transport,Conventional passenger trains,diesel,IT,mio_km,2012,19.832624999999997
Passenger transport,Conventional passenger trains,diesel,IT,mio_km,2013,14.252298875466398
Passenger transport,Conventional passenger trains,diesel,IT,mio_km,2014,6.541908688185419
Passenger transport,Conventional passenger trains,diesel,IT,mio_km,2015,7.8070147042520315
Passenger transport,Conventional passenger trains,electricity,IT,mio_km,2000,164.0691
Passenger transport,Conventional passenger trains,electricity,IT,mio_km,2001,160.21923104420014
Passenger transport,Conventional passenger trains,electricity,IT,mio_km,2002,175.72163440082647
Passenger transport,Conventional passenger trains,electricity,IT,mio_km,2003,190.01634180247902
Passenger transport,Conventional passenger trains,electricity,IT,mio_km,2004,191.2339571678395
Passenger transport,Conventional passenger trains,electricity,IT,mio_km,2005,207.71990291843645
Passenger transport,Conventional passenger trains,electricity,IT,mio_km,2006,215.20997324276829
Passenger transport,Conventional passenger trains,electricity,IT,mio_km,2007,227.8127132072739
Passenger transport,Conventional passenger trains,electricity,IT,mio_km,2008,253.2412694485652
Passenger transport,Conventional passenger trains,electricity,IT,mio_km,2009,259.0655448606833
Passenger transport,Conventional passenger trains,electricity,IT,mio_km,2010,263.75058098404367
Passenger transport,Conventional passenger trains,electricity,IT,mio_km,2011,271.59646071428574
Passenger transport,Conventional passenger trains,electricity,IT,mio_km,2012,273.3180243506493
Passenger transport,Conventional passenger trains,electricity,IT,mio_km,2013,289.11726631214805
Passenger transport,Conventional passenger trains,electricity,IT,mio_km,2014,288.7372702149964
Passenger transport,Conventional passenger trains,electricity,IT,mio_km,2015,304.8345534414113
Passenger transport,High speed passenger trains,electricity,IT,mio_km,2000,18.482390961376165
Passenger transport,High speed passenger trains,electricity,IT,mio_km,2001,24.721857799036723
Passenger transport,High speed passenger trains,electricity,IT,mio_km,2002,25.809498349464143
Passenger transport,High speed passenger trains,electricity,IT,mio_km,2003,27.41226657332817
Passenger transport,High speed passenger trains,electricity,IT,mio_km,2004,29.352603829597673
Passenger transport,High speed passenger trains,electricity,IT,mio_km,2005,31.618812912680625
Passenger transport,High speed passenger trains,electricity,IT,mio_km,2006,32.85786073995189
Passenger transport,High speed passenger trains,electricity,IT,mio_km,2007,32.74226018107962
Passenger transport,High speed passenger trains,electricity,IT,mio_km,2008,32.95396914731876
Passenger transport,High speed passenger trains,electricity,IT,mio_km,2009,40.07094039334747
Passenger transport,High speed passenger trains,electricity,IT,mio_km,2010,43.28917379193591
Passenger transport,High speed passenger trains,electricity,IT,mio_km,2011,44.80477022124821
Passenger transport,High speed passenger trains,electricity,IT,mio_km,2012,45.90379777150159
Passenger transport,High speed passenger trains,electricity,IT,mio_km,2013,45.969208301492664
Passenger transport,High speed passenger trains,electricity,IT,mio_km,2014,45.66685885391834
Passenger transport,High speed passenger trains,electricity,IT,mio_km,2015,45.3807534150125
Freight transport,Freight,diesel,IT,mio_km,2000,1.5413523141159466
Freight transport,Freight,diesel,IT,mio_km,2001,2.553680137761909
Freight transport,Freight,diesel,IT,mio_km,2002,2.3283144119404473
Freight transport,Freight,diesel,IT,mio_km,2003,2.391017440179862
Freight transport,Freight,diesel,IT,mio_km,2004,2.217384030833468
Freight transport,Freight,diesel,IT,mio_km,2005,1.4682159958153977
Freight transport,Freight,diesel,IT,mio_km,2006,1.4237682151160242
Freight transport,Freight,diesel,IT,mio_km,2007,1.2190765936368835
Freight transport,Freight,diesel,IT,mio_km,2008,1.0999664063392893
Freight transport,Freight,diesel,IT,mio_km,2009,1.00507295602358
Freight transport,Freight,diesel,IT,mio_km,2010,0.8968106821286204
Freight transport,Freight,diesel,IT,mio_km,2011,0.8319909858325235
Freight transport,Freight,diesel,IT,mio_km,2012,0.8892587702573881
Freight transport,Freight,diesel,IT,mio_km,2013,0.9267577821280264
Freight transport,Freight,diesel,IT,mio_km,2014,0.6260471500964994
Freight transport,Freight,diesel,IT,mio_km,2015,0.8014948857675323
Freight transport,Freight,electricity,IT,mio_km,2000,57.61599754938172
Freight transport,Freight,electricity,IT,mio_km,2001,58.84171359507105
Freight transport,Freight,electricity,IT,mio_km,2002,56.01169785721003
Freight transport,Freight,electricity,IT,mio_km,2003,57.38950150955516
Freight transport,Freight,electricity,IT,mio_km,2004,61.08561596916654
Freight transport,Freight,electricity,IT,mio_km,2005,59.2417840041846
Freight transport,Freight,electricity,IT,mio_km,2006,62.46923178488398
Freight transport,Freight,electricity,IT,mio_km,2007,61.29492340636312
Freight transport,Freight,electricity,IT,mio_km,2008,57.19403359366071
Freight transport,Freight,electricity,IT,mio_km,2009,41.70792704397642
Freight transport,Freight,electricity,IT,mio_km,2010,39.971189317871385
Freight transport,Freight,electricity,IT,mio_km,2011,40.77000901416748
Freight transport,Freight,electricity,IT,mio_km,2012,40.988741229742615
Freight transport,Freight,electricity,IT,mio_km,2013,39.79524221787197
Freight transport,Freight,electricity,IT,mio_km,2014,40.7009528499035
Freight transport,Freight,electricity,IT,mio_km,2015,44.47429458791668
Passenger transport,"Metro and tram, urban light rail",electricity,FI,mio_km,2000,6.079553387933473
Passenger transport,"Metro and tram, urban light rail",electricity,FI,mio_km,2001,6.289622828705847
Passenger transport,"Metro and tram, urban light rail",electricity,FI,mio_km,2002,6.53227362872203
Passenger transport,"Metro and tram, urban light rail",electricity,FI,mio_km,2003,6.626183504375078
Passenger transport,"Metro and tram, urban light rail",electricity,FI,mio_km,2004,6.632888487741521
Passenger transport,"Metro and tram, urban light rail",electricity,FI,mio_km,2005,6.6119430910673485
Passenger transport,"Metro and tram, urban light rail",electricity,FI,mio_km,2006,6.615924416003955
Passenger transport,"Metro and tram, urban light rail",electricity,FI,mio_km,2007,6.559575037689335
Passenger transport,"Metro and tram, urban light rail",electricity,FI,mio_km,2008,6.6171619053378645
Passenger transport,"Metro and tram, urban light rail",electricity,FI,mio_km,2009,6.692987342040694
Passenger transport,"Metro and tram, urban light rail",electricity,FI,mio_km,2010,6.629198002905588
Passenger transport,"Metro and tram, urban light rail",electricity,FI,mio_km,2011,6.497621596237763
Passenger transport,"Metro and tram, urban light rail",electricity,FI,mio_km,2012,6.595643570203102
Passenger transport,"Metro and tram, urban light rail",electricity,FI,mio_km,2013,6.576602970091287
Passenger transport,"Metro and tram, urban light rail",electricity,FI,mio_km,2014,6.488315786518833
Passenger transport,"Metro and tram, urban light rail",electricity,FI,mio_km,2015,6.428233773398248
Passenger transport,Conventional passenger trains,diesel,FI,mio_km,2000,5.405
Passenger transport,Conventional passenger trains,diesel,FI,mio_km,2001,4.448
Passenger transport,Conventional passenger trains,diesel,FI,mio_km,2002,4.529000000000001
Passenger transport,Conventional passenger trains,diesel,FI,mio_km,2003,4.561
Passenger transport,Conventional passenger trains,diesel,FI,mio_km,2004,4.214285714285714
Passenger transport,Conventional passenger trains,diesel,FI,mio_km,2005,3.1990000000000003
Passenger transport,Conventional passenger trains,diesel,FI,mio_km,2006,3.469
Passenger transport,Conventional passenger trains,diesel,FI,mio_km,2007,2.566666666666667
Passenger transport,Conventional passenger trains,diesel,FI,mio_km,2008,2.5981132075471693
Passenger transport,Conventional passenger trains,diesel,FI,mio_km,2009,2.021323529411764
Passenger transport,Conventional passenger trains,diesel,FI,mio_km,2010,2.028888888888889
Passenger transport,Conventional passenger trains,diesel,FI,mio_km,2011,2.034074074074074
Passenger transport,Conventional passenger trains,diesel,FI,mio_km,2012,2.1408333333333327
Passenger transport,Conventional passenger trains,diesel,FI,mio_km,2013,2.8499999999999996
Passenger transport,Conventional passenger trains,diesel,FI,mio_km,2014,2.286363636363636
Passenger transport,Conventional passenger trains,diesel,FI,mio_km,2015,2.394
Passenger transport,Conventional passenger trains,electricity,FI,mio_km,2000,14.783906300665361
Passenger transport,Conventional passenger trains,electricity,FI,mio_km,2001,17.381590280507872
Passenger transport,Conventional passenger trains,electricity,FI,mio_km,2002,18.424218636848575
Passenger transport,Conventional passenger trains,electricity,FI,mio_km,2003,20.722501499262282
Passenger transport,Conventional passenger trains,electricity,FI,mio_km,2004,21.081633074488614
Passenger transport,Conventional passenger trains,electricity,FI,mio_km,2005,22.19736933776761
Passenger transport,Conventional passenger trains,electricity,FI,mio_km,2006,21.95895652146678
Passenger transport,Conventional passenger trains,electricity,FI,mio_km,2007,23.585354749921017
Passenger transport,Conventional passenger trains,electricity,FI,mio_km,2008,24.259112839821164
Passenger transport,Conventional passenger trains,electricity,FI,mio_km,2009,26.836212361347673
Passenger transport,Conventional passenger trains,electricity,FI,mio_km,2010,27.922582094670982
Passenger transport,Conventional passenger trains,electricity,FI,mio_km,2011,27.857013381959533
Passenger transport,Conventional passenger trains,electricity,FI,mio_km,2012,29.71279442255063
Passenger transport,Conventional passenger trains,electricity,FI,mio_km,2013,29.754323895888348
Passenger transport,Conventional passenger trains,electricity,FI,mio_km,2014,30.359966904522775
Passenger transport,Conventional passenger trains,electricity,FI,mio_km,2015,30.87239367499936
Passenger transport,High speed passenger trains,electricity,FI,mio_km,2000,0.31997649410176177
Passenger transport,High speed passenger trains,electricity,FI,mio_km,2001,0.27553263533976424
Passenger transport,High speed passenger trains,electricity,FI,mio_km,2002,0.6278157720968541
Passenger transport,High speed passenger trains,electricity,FI,mio_km,2003,0.9347982008852654
Passenger transport,High speed passenger trains,electricity,FI,mio_km,2004,0.7569382655830618
Passenger transport,High speed passenger trains,electricity,FI,mio_km,2005,1.4402841814342224
Passenger transport,High speed passenger trains,electricity,FI,mio_km,2006,2.0234521742398597
Passenger transport,High speed passenger trains,electricity,FI,mio_km,2007,2.6955338717630264
Passenger transport,High speed passenger trains,electricity,FI,mio_km,2008,2.850328743158
Passenger transport,High speed passenger trains,electricity,FI,mio_km,2009,2.7995598023494317
Passenger transport,High speed passenger trains,electricity,FI,mio_km,2010,2.99992604759094
Passenger transport,High speed passenger trains,electricity,FI,mio_km,2011,3.295625547483701
Passenger transport,High speed passenger trains,electricity,FI,mio_km,2012,3.270763411439521
Passenger transport,High speed passenger trains,electricity,FI,mio_km,2013,3.4936761041116524
Passenger transport,High speed passenger trains,electricity,FI,mio_km,2014,3.0296694591135935
Passenger transport,High speed passenger trains,electricity,FI,mio_km,2015,2.6216063250006396
Freight transport,Freight,diesel,FI,mio_km,2000,5.561330000000001
Freight transport,Freight,diesel,FI,mio_km,2001,5.505479999999998
Freight transport,Freight,diesel,FI,mio_km,2002,5.2128000000000005
Freight transport,Freight,diesel,FI,mio_km,2003,5.2921
Freight transport,Freight,diesel,FI,mio_km,2004,5.6249600000000015
Freight transport,Freight,diesel,FI,mio_km,2005,5.75169
Freight transport,Freight,diesel,FI,mio_km,2006,6.080400000000001
Freight transport,Freight,diesel,FI,mio_km,2007,5.0915
Freight transport,Freight,diesel,FI,mio_km,2008,5.324400000000001
Freight transport,Freight,diesel,FI,mio_km,2009,4.53411
Freight transport,Freight,diesel,FI,mio_km,2010,4.9510000000000005
Freight transport,Freight,diesel,FI,mio_km,2011,4.993
Freight transport,Freight,diesel,FI,mio_km,2012,5.002
Freight transport,Freight,diesel,FI,mio_km,2013,4.681
Freight transport,Freight,diesel,FI,mio_km,2014,4.168
Freight transport,Freight,diesel,FI,mio_km,2015,3.25074334885924
Freight transport,Freight,electricity,FI,mio_km,2000,11.663669999999998
Freight transport,Freight,electricity,FI,mio_km,2001,11.301519999999998
Freight transport,Freight,electricity,FI,mio_km,2002,11.500199999999998
Freight transport,Freight,electricity,FI,mio_km,2003,11.4929
Freight transport,Freight,electricity,FI,mio_km,2004,11.699039999999998
Freight transport,Freight,electricity,FI,mio_km,2005,11.067309999999999
Freight transport,Freight,electricity,FI,mio_km,2006,12.262599999999997
Freight transport,Freight,electricity,FI,mio_km,2007,12.884499999999997
Freight transport,Freight,electricity,FI,mio_km,2008,12.8556
Freight transport,Freight,electricity,FI,mio_km,2009,10.364890000000003
Freight transport,Freight,electricity,FI,mio_km,2010,11.001000000000001
Freight transport,Freight,electricity,FI,mio_km,2011,10.498999999999999
Freight transport,Freight,electricity,FI,mio_km,2012,9.808000000000003
Freight transport,Freight,electricity,FI,mio_km,2013,9.682000000000002
Freight transport,Freight,electricity,FI,mio_km,2014,9.826
Freight transport,Freight,electricity,FI,mio_km,2015,9.415256651140762
Passenger transport,"Metro and tram, urban light rail",electricity,UK,mio_km,2000,109.32469066620516
Passenger transport,"Metro and tram, urban light rail",electricity,UK,mio_km,2001,109.41646100253607
Passenger transport,"Metro and tram, urban light rail",electricity,UK,mio_km,2002,109.18048013768515
Passenger transport,"Metro and tram, urban light rail",electricity,UK,mio_km,2003,108.81339879236153
Passenger transport,"Metro and tram, urban light rail",electricity,UK,mio_km,2004,113.57157138374575
Passenger transport,"Metro and tram, urban light rail",electricity,UK,mio_km,2005,113.13525165457568
Passenger transport,"Metro and tram, urban light rail",electricity,UK,mio_km,2006,117.51825184644622
Passenger transport,"Metro and tram, urban light rail",electricity,UK,mio_km,2007,120.26947164430841
Passenger transport,"Metro and tram, urban light rail",electricity,UK,mio_km,2008,125.10182367652031
Passenger transport,"Metro and tram, urban light rail",electricity,UK,mio_km,2009,125.18294357253652
Passenger transport,"Metro and tram, urban light rail",electricity,UK,mio_km,2010,129.74286609322905
Passenger transport,"Metro and tram, urban light rail",electricity,UK,mio_km,2011,137.4818278940879
Passenger transport,"Metro and tram, urban light rail",electricity,UK,mio_km,2012,145.05889957774656
Passenger transport,"Metro and tram, urban light rail",electricity,UK,mio_km,2013,149.1529679062476
Passenger transport,"Metro and tram, urban light rail",electricity,UK,mio_km,2014,154.57290740583218
Passenger transport,"Metro and tram, urban light rail",electricity,UK,mio_km,2015,163.0242562111495
Passenger transport,Conventional passenger trains,diesel,UK,mio_km,2000,172.6142357108186
Passenger transport,Conventional passenger trains,diesel,UK,mio_km,2001,183.0201908022122
Passenger transport,Conventional passenger trains,diesel,UK,mio_km,2002,189.45305831936864
Passenger transport,Conventional passenger trains,diesel,UK,mio_km,2003,199.27422685775056
Passenger transport,Conventional passenger trains,diesel,UK,mio_km,2004,223.82472831269928
Passenger transport,Conventional passenger trains,diesel,UK,mio_km,2005,217.88839848624272
Passenger transport,Conventional passenger trains,diesel,UK,mio_km,2006,217.55898482226218
Passenger transport,Conventional passenger trains,diesel,UK,mio_km,2007,232.54314938222873
Passenger transport,Conventional passenger trains,diesel,UK,mio_km,2008,242.19246861284202
Passenger transport,Conventional passenger trains,diesel,UK,mio_km,2009,249.12731631925783
Passenger transport,Conventional passenger trains,diesel,UK,mio_km,2010,255.54235830293163
Passenger transport,Conventional passenger trains,diesel,UK,mio_km,2011,275.6878101073244
Passenger transport,Conventional passenger trains,diesel,UK,mio_km,2012,302.73815076064125
Passenger transport,Conventional passenger trains,diesel,UK,mio_km,2013,317.19803214457835
Passenger transport,Conventional passenger trains,diesel,UK,mio_km,2014,332.9661438861626
Passenger transport,Conventional passenger trains,diesel,UK,mio_km,2015,339.91446009200615
Passenger transport,Conventional passenger trains,electricity,UK,mio_km,2000,264.42712376721676
Passenger transport,Conventional passenger trains,electricity,UK,mio_km,2001,291.4723016948284
Passenger transport,Conventional passenger trains,electricity,UK,mio_km,2002,280.5189793530625
Passenger transport,Conventional passenger trains,electricity,UK,mio_km,2003,296.7049954808107
Passenger transport,Conventional passenger trains,electricity,UK,mio_km,2004,136.33781547474854
Passenger transport,Conventional passenger trains,electricity,UK,mio_km,2005,137.38708267855563
Passenger transport,Conventional passenger trains,electricity,UK,mio_km,2006,141.31542635125282
Passenger transport,Conventional passenger trains,electricity,UK,mio_km,2007,136.23295001030854
Passenger transport,Conventional passenger trains,electricity,UK,mio_km,2008,139.94045523073245
Passenger transport,Conventional passenger trains,electricity,UK,mio_km,2009,149.75019661223126
Passenger transport,Conventional passenger trains,electricity,UK,mio_km,2010,166.70715782015884
Passenger transport,Conventional passenger trains,electricity,UK,mio_km,2011,146.57835390898163
Passenger transport,Conventional passenger trains,electricity,UK,mio_km,2012,152.63341485050807
Passenger transport,Conventional passenger trains,electricity,UK,mio_km,2013,167.6661209993844
Passenger transport,Conventional passenger trains,electricity,UK,mio_km,2014,180.25995434096944
Passenger transport,Conventional passenger trains,electricity,UK,mio_km,2015,179.791086458824
Passenger transport,High speed passenger trains,electricity,UK,mio_km,2000,0.0
Passenger transport,High speed passenger trains,electricity,UK,mio_km,2001,0.0
Passenger transport,High speed passenger trains,electricity,UK,mio_km,2002,0.0
Passenger transport,High speed passenger trains,electricity,UK,mio_km,2003,0.0
Passenger transport,High speed passenger trains,electricity,UK,mio_km,2004,1.3356965793137296
Passenger transport,High speed passenger trains,electricity,UK,mio_km,2005,1.3606485440019813
Passenger transport,High speed passenger trains,electricity,UK,mio_km,2006,2.7029860331062423
Passenger transport,High speed passenger trains,electricity,UK,mio_km,2007,4.101158741104602
Passenger transport,High speed passenger trains,electricity,UK,mio_km,2008,2.913832910839144
Passenger transport,High speed passenger trains,electricity,UK,mio_km,2009,3.0291088356386124
