section,vehicle_type,vehicle_subtype,country_code,unit,year,0
Freight transport,Light duty vehicles,Battery electric vehicles,AT,N. vehicles,2009,45.0
Freight transport,Light duty vehicles,Battery electric vehicles,AT,N. vehicles,2010,69.0
Freight transport,Light duty vehicles,Battery electric vehicles,AT,N. vehicles,2011,106.0
Freight transport,Light duty vehicles,Battery electric vehicles,AT,N. vehicles,2012,394.0
Freight transport,Light duty vehicles,Battery electric vehicles,AT,N. vehicles,2013,619.0
Freight transport,Light duty vehicles,Battery electric vehicles,AT,N. vehicles,2014,819.0
Freight transport,Light duty vehicles,Battery electric vehicles,AT,N. vehicles,2015,1069.0
Freight transport,Heavy duty vehicles,Domestic,AT,N. vehicles,2000,72775.0
Freight transport,Heavy duty vehicles,Domestic,AT,N. vehicles,2001,69868.0
Freight transport,Heavy duty vehicles,Domestic,AT,N. vehicles,2002,67867.0
Freight transport,Heavy duty vehicles,Domestic,AT,N. vehicles,2003,67055.0
Freight transport,Heavy duty vehicles,Domestic,AT,N. vehicles,2004,66478.0
Freight transport,Heavy duty vehicles,Domestic,AT,N. vehicles,2005,65588.0
Freight transport,Heavy duty vehicles,Domestic,AT,N. vehicles,2006,64080.0
Freight transport,Heavy duty vehicles,Domestic,AT,N. vehicles,2007,64569.0
Freight transport,Heavy duty vehicles,Domestic,AT,N. vehicles,2008,65392.0
Freight transport,Heavy duty vehicles,Domestic,AT,N. vehicles,2009,66337.0
Freight transport,Heavy duty vehicles,Domestic,AT,N. vehicles,2010,65800.0
Freight transport,Heavy duty vehicles,Domestic,AT,N. vehicles,2011,65798.0
Freight transport,Heavy duty vehicles,Domestic,AT,N. vehicles,2012,65942.0
Freight transport,Heavy duty vehicles,Domestic,AT,N. vehicles,2013,61103.0
Freight transport,Heavy duty vehicles,Domestic,AT,N. vehicles,2014,60527.0
Freight transport,Heavy duty vehicles,Domestic,AT,N. vehicles,2015,60548.0
Freight transport,Heavy duty vehicles,International,AT,N. vehicles,2000,12373.407682805868
Freight transport,Heavy duty vehicles,International,AT,N. vehicles,2001,13158.89225718955
Freight transport,Heavy duty vehicles,International,AT,N. vehicles,2002,13792.887498092576
Freight transport,Heavy duty vehicles,International,AT,N. vehicles,2003,14060.063849883301
Freight transport,Heavy duty vehicles,International,AT,N. vehicles,2004,16387.808268476405
Freight transport,Heavy duty vehicles,International,AT,N. vehicles,2005,16908.425346892196
Freight transport,Heavy duty vehicles,International,AT,N. vehicles,2006,17726.707430009534
Freight transport,Heavy duty vehicles,International,AT,N. vehicles,2007,20055.607037824728
Freight transport,Heavy duty vehicles,International,AT,N. vehicles,2008,22638.298739030688
Freight transport,Heavy duty vehicles,International,AT,N. vehicles,2009,19209.163472084343
Freight transport,Heavy duty vehicles,International,AT,N. vehicles,2010,20034.067876573303
Freight transport,Heavy duty vehicles,International,AT,N. vehicles,2011,20654.642600736013
Freight transport,Heavy duty vehicles,International,AT,N. vehicles,2012,20131.540682349798
Freight transport,Heavy duty vehicles,International,AT,N. vehicles,2013,20808.4533480203
Freight transport,Heavy duty vehicles,International,AT,N. vehicles,2014,20323.599762250615
Freight transport,Heavy duty vehicles,International,AT,N. vehicles,2015,21202.76839674619
Passenger transport,Powered 2-wheelers,Gasoline engine,CY,N. vehicles,2000,43315.0
Passenger transport,Powered 2-wheelers,Gasoline engine,CY,N. vehicles,2001,41985.0
Passenger transport,Powered 2-wheelers,Gasoline engine,CY,N. vehicles,2002,40276.0
Passenger transport,Powered 2-wheelers,Gasoline engine,CY,N. vehicles,2003,41516.0
Passenger transport,Powered 2-wheelers,Gasoline engine,CY,N. vehicles,2004,41396.0
Passenger transport,Powered 2-wheelers,Gasoline engine,CY,N. vehicles,2005,40381.0
Passenger transport,Powered 2-wheelers,Gasoline engine,CY,N. vehicles,2006,40359.0
Passenger transport,Powered 2-wheelers,Gasoline engine,CY,N. vehicles,2007,41211.0
Passenger transport,Powered 2-wheelers,Gasoline engine,CY,N. vehicles,2008,43219.0
Passenger transport,Powered 2-wheelers,Gasoline engine,CY,N. vehicles,2009,42690.0
Passenger transport,Powered 2-wheelers,Gasoline engine,CY,N. vehicles,2010,40727.0
Passenger transport,Powered 2-wheelers,Gasoline engine,CY,N. vehicles,2011,39803.0
Passenger transport,Powered 2-wheelers,Gasoline engine,CY,N. vehicles,2012,41105.0
Passenger transport,Powered 2-wheelers,Gasoline engine,CY,N. vehicles,2013,39969.0
Passenger transport,Powered 2-wheelers,Gasoline engine,CY,N. vehicles,2014,40970.0
Passenger transport,Powered 2-wheelers,Gasoline engine,CY,N. vehicles,2015,39282.0
Passenger transport,Passenger cars,Gasoline engine,CY,N. vehicles,2000,237000.0
Passenger transport,Passenger cars,Gasoline engine,CY,N. vehicles,2001,247164.0
Passenger transport,Passenger cars,Gasoline engine,CY,N. vehicles,2002,254431.0
Passenger transport,Passenger cars,Gasoline engine,CY,N. vehicles,2003,268875.0
Passenger transport,Passenger cars,Gasoline engine,CY,N. vehicles,2004,301834.0
Passenger transport,Passenger cars,Gasoline engine,CY,N. vehicles,2005,322063.0
Passenger transport,Passenger cars,Gasoline engine,CY,N. vehicles,2006,340539.0
Passenger transport,Passenger cars,Gasoline engine,CY,N. vehicles,2007,375337.0
Passenger transport,Passenger cars,Gasoline engine,CY,N. vehicles,2008,403269.0
Passenger transport,Passenger cars,Gasoline engine,CY,N. vehicles,2009,416605.0
Passenger transport,Passenger cars,Gasoline engine,CY,N. vehicles,2010,416450.0
Passenger transport,Passenger cars,Gasoline engine,CY,N. vehicles,2011,421509.0
Passenger transport,Passenger cars,Gasoline engine,CY,N. vehicles,2012,426214.0
Passenger transport,Passenger cars,Gasoline engine,CY,N. vehicles,2013,424068.0
Passenger transport,Passenger cars,Gasoline engine,CY,N. vehicles,2014,423606.0
Passenger transport,Passenger cars,Gasoline engine,CY,N. vehicles,2015,427076.0
Passenger transport,Passenger cars,Diesel oil engine,CY,N. vehicles,2000,30000.0
Passenger transport,Passenger cars,Diesel oil engine,CY,N. vehicles,2001,32905.0
Passenger transport,Passenger cars,Diesel oil engine,CY,N. vehicles,2002,33191.0
Passenger transport,Passenger cars,Diesel oil engine,CY,N. vehicles,2003,33626.0
Passenger transport,Passenger cars,Diesel oil engine,CY,N. vehicles,2004,33800.0
Passenger transport,Passenger cars,Diesel oil engine,CY,N. vehicles,2005,33071.0
Passenger transport,Passenger cars,Diesel oil engine,CY,N. vehicles,2006,32406.0
Passenger transport,Passenger cars,Diesel oil engine,CY,N. vehicles,2007,35599.0
Passenger transport,Passenger cars,Diesel oil engine,CY,N. vehicles,2008,40248.0
Passenger transport,Passenger cars,Diesel oil engine,CY,N. vehicles,2009,43899.0
Passenger transport,Passenger cars,Diesel oil engine,CY,N. vehicles,2010,46202.0
Passenger transport,Passenger cars,Diesel oil engine,CY,N. vehicles,2011,48034.0
Passenger transport,Passenger cars,Diesel oil engine,CY,N. vehicles,2012,49248.0
Passenger transport,Passenger cars,Diesel oil engine,CY,N. vehicles,2013,50487.0
Passenger transport,Passenger cars,Diesel oil engine,CY,N. vehicles,2014,54870.0
Passenger transport,Passenger cars,Diesel oil engine,CY,N. vehicles,2015,60592.0
Passenger transport,Passenger cars,LPG engine,CY,N. vehicles,2000,0.0
Passenger transport,Passenger cars,LPG engine,CY,N. vehicles,2001,0.0
Passenger transport,Passenger cars,LPG engine,CY,N. vehicles,2002,0.0
Passenger transport,Passenger cars,LPG engine,CY,N. vehicles,2003,0.0
Passenger transport,Passenger cars,LPG engine,CY,N. vehicles,2004,0.0
Passenger transport,Passenger cars,LPG engine,CY,N. vehicles,2005,0.0
Passenger transport,Passenger cars,LPG engine,CY,N. vehicles,2006,0.0
Passenger transport,Passenger cars,LPG engine,CY,N. vehicles,2007,0.0
Passenger transport,Passenger cars,LPG engine,CY,N. vehicles,2008,0.0
Passenger transport,Passenger cars,LPG engine,CY,N. vehicles,2009,0.0
Passenger transport,Passenger cars,LPG engine,CY,N. vehicles,2010,0.0
Passenger transport,Passenger cars,LPG engine,CY,N. vehicles,2011,0.0
Passenger transport,Passenger cars,LPG engine,CY,N. vehicles,2012,0.0
Passenger transport,Passenger cars,LPG engine,CY,N. vehicles,2013,0.0
Passenger transport,Passenger cars,LPG engine,CY,N. vehicles,2014,0.0
Passenger transport,Passenger cars,LPG engine,CY,N. vehicles,2015,0.0
Passenger transport,Passenger cars,Natural gas engine,CY,N. vehicles,2000,0.0
Passenger transport,Passenger cars,Natural gas engine,CY,N. vehicles,2001,0.0
Passenger transport,Passenger cars,Natural gas engine,CY,N. vehicles,2002,0.0
Passenger transport,Passenger cars,Natural gas engine,CY,N. vehicles,2003,0.0
Passenger transport,Passenger cars,Natural gas engine,CY,N. vehicles,2004,0.0
Passenger transport,Passenger cars,Natural gas engine,CY,N. vehicles,2005,0.0
Passenger transport,Passenger cars,Natural gas engine,CY,N. vehicles,2006,0.0
Passenger transport,Passenger cars,Natural gas engine,CY,N. vehicles,2007,0.0
Passenger transport,Passenger cars,Natural gas engine,CY,N. vehicles,2008,0.0
Passenger transport,Passenger cars,Natural gas engine,CY,N. vehicles,2009,0.0
Passenger transport,Passenger cars,Natural gas engine,CY,N. vehicles,2010,0.0
Passenger transport,Passenger cars,Natural gas engine,CY,N. vehicles,2011,0.0
Passenger transport,Passenger cars,Natural gas engine,CY,N. vehicles,2012,0.0
Passenger transport,Passenger cars,Natural gas engine,CY,N. vehicles,2013,0.0
Passenger transport,Passenger cars,Natural gas engine,CY,N. vehicles,2014,0.0
Passenger transport,Passenger cars,Natural gas engine,CY,N. vehicles,2015,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,CY,N. vehicles,2000,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,CY,N. vehicles,2001,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,CY,N. vehicles,2002,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,CY,N. vehicles,2003,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,CY,N. vehicles,2004,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,CY,N. vehicles,2005,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,CY,N. vehicles,2006,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,CY,N. vehicles,2007,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,CY,N. vehicles,2008,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,CY,N. vehicles,2009,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,CY,N. vehicles,2010,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,CY,N. vehicles,2011,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,CY,N. vehicles,2012,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,CY,N. vehicles,2013,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,CY,N. vehicles,2014,1.0
Passenger transport,Passenger cars,Plug-in hybrid electric,CY,N. vehicles,2015,1.0
Passenger transport,Passenger cars,Battery electric vehicles,CY,N. vehicles,2000,0.0
Passenger transport,Passenger cars,Battery electric vehicles,CY,N. vehicles,2001,0.0
Passenger transport,Passenger cars,Battery electric vehicles,CY,N. vehicles,2002,0.0
Passenger transport,Passenger cars,Battery electric vehicles,CY,N. vehicles,2003,0.0
Passenger transport,Passenger cars,Battery electric vehicles,CY,N. vehicles,2004,0.0
Passenger transport,Passenger cars,Battery electric vehicles,CY,N. vehicles,2005,0.0
Passenger transport,Passenger cars,Battery electric vehicles,CY,N. vehicles,2006,0.0
Passenger transport,Passenger cars,Battery electric vehicles,CY,N. vehicles,2007,0.0
Passenger transport,Passenger cars,Battery electric vehicles,CY,N. vehicles,2008,0.0
Passenger transport,Passenger cars,Battery electric vehicles,CY,N. vehicles,2009,0.0
Passenger transport,Passenger cars,Battery electric vehicles,CY,N. vehicles,2010,0.0
Passenger transport,Passenger cars,Battery electric vehicles,CY,N. vehicles,2011,0.0
Passenger transport,Passenger cars,Battery electric vehicles,CY,N. vehicles,2012,0.0
Passenger transport,Passenger cars,Battery electric vehicles,CY,N. vehicles,2013,6.0
Passenger transport,Passenger cars,Battery electric vehicles,CY,N. vehicles,2014,15.0
Passenger transport,Passenger cars,Battery electric vehicles,CY,N. vehicles,2015,23.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,CY,N. vehicles,2000,153.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,CY,N. vehicles,2001,151.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,CY,N. vehicles,2002,146.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,CY,N. vehicles,2003,147.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,CY,N. vehicles,2004,145.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,CY,N. vehicles,2005,144.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,CY,N. vehicles,2006,147.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,CY,N. vehicles,2007,146.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,CY,N. vehicles,2008,147.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,CY,N. vehicles,2009,144.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,CY,N. vehicles,2010,146.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,CY,N. vehicles,2011,148.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,CY,N. vehicles,2012,149.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,CY,N. vehicles,2013,147.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,CY,N. vehicles,2014,51.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,CY,N. vehicles,2015,45.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,CY,N. vehicles,2000,2796.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,CY,N. vehicles,2001,2852.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,CY,N. vehicles,2002,2851.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,CY,N. vehicles,2003,3128.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,CY,N. vehicles,2004,3054.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,CY,N. vehicles,2005,3073.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,CY,N. vehicles,2006,3074.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,CY,N. vehicles,2007,3146.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,CY,N. vehicles,2008,3254.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,CY,N. vehicles,2009,3304.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,CY,N. vehicles,2010,3256.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,CY,N. vehicles,2011,3313.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,CY,N. vehicles,2012,3408.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,CY,N. vehicles,2013,3348.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,CY,N. vehicles,2014,3375.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,CY,N. vehicles,2015,3504.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,CY,N. vehicles,2000,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,CY,N. vehicles,2001,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,CY,N. vehicles,2002,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,CY,N. vehicles,2003,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,CY,N. vehicles,2004,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,CY,N. vehicles,2005,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,CY,N. vehicles,2006,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,CY,N. vehicles,2007,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,CY,N. vehicles,2008,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,CY,N. vehicles,2009,0.0
