energy_carrier,cat_name,country_name,space_heating,process_heating_0_100,process_heating_100_200,process_heating_200_500,process_heating_500+
Biomass,Machinery and transport,Romania,0,0.013941136,0.018328398,0.006109466,0
Biomass,Machinery and transport,Slovakia,0,0.024080144,0.031658142,0.010552714,0
Biomass,Machinery and transport,Slovenia,0,0.004224587,0.00555406,0.001851353,0
Biomass,Machinery and transport,Spain,0,0.001689834,0.002221624,0.000740541,0
Biomass,Machinery and transport,Sweden,0,0.003379669,0.004443248,0.001481083,0
Biomass,Machinery and transport,United Kingdom,0,0,0,0,0
Biomass,Non-ferrous metals,Austria,0,0.000213681,0,0.000345264,0.000604055
Biomass,Non-ferrous metals,Belgium,0,0,0,0,0
Biomass,Non-ferrous metals,Bulgaria,0,0,0,0,0
Biomass,Non-ferrous metals,Croatia,0,0.000393191,0,0.000476267,0.000293543
Biomass,Non-ferrous metals,Cyprus,0,0,0,0,0
Biomass,Non-ferrous metals,Czech Republic,0,0.000200896,0.000175374,0.000223463,0.000563268
Biomass,Non-ferrous metals,Denmark,0,0,0,0,0
Biomass,Non-ferrous metals,Estonia,0,0,0,0,0
Biomass,Non-ferrous metals,Finland,0,0,0,0,0
Biomass,Non-ferrous metals,France,0,0,0,0,0
Biomass,Non-ferrous metals,Germany,0,0.000215882,0.000103814,0.001446833,0.001722471
Biomass,Non-ferrous metals,Greece,0,0,0,0,0
Biomass,Non-ferrous metals,Hungary,0,0,0,0,0
Biomass,Non-ferrous metals,Ireland,0,0,0,0,0
Biomass,Non-ferrous metals,Italy,0,0,0,0,0
Biomass,Non-ferrous metals,Latvia,0,0,0,0,0
Biomass,Non-ferrous metals,Lithuania,0,0,0,0,0
Biomass,Non-ferrous metals,Luxembourg,0,0,0,0,0
Biomass,Non-ferrous metals,Malta,0,0,0,0,0
Biomass,Non-ferrous metals,Netherlands,0,0,0,0,0
Biomass,Non-ferrous metals,Poland,0,0,0,0,0
Biomass,Non-ferrous metals,Portugal,0,0,0,0,0
Biomass,Non-ferrous metals,Romania,0,0,0,0,0
Biomass,Non-ferrous metals,Slovakia,0,0,0,0,0
Biomass,Non-ferrous metals,Slovenia,0,0,0,0,0
Biomass,Non-ferrous metals,Spain,0,0.000710747,0.000343859,0.001612115,0.005474279
Biomass,Non-ferrous metals,Sweden,0,0,0,0,0
Biomass,Non-ferrous metals,United Kingdom,0,0,0,0,0
Biomass,Other Industry,Austria,0,0.45372,3.82121475,1.27373825,0
Biomass,Other Industry,Belgium,0,0.194584378,1.354775554,0.483564068,0
Biomass,Other Industry,Bulgaria,0,0.032333851,0.272314613,0.090771538,0
Biomass,Other Industry,Croatia,0,0.03889572,0.32757846,0.10919282,0
Biomass,Other Industry,Cyprus,0,0,0,0,0
Biomass,Other Industry,Czech Republic,0,0.129715799,1.09246215,0.36415405,0
Biomass,Other Industry,Denmark,0,0.095429894,0.717514438,0.248874669,0
Biomass,Other Industry,Estonia,0,0.066379493,0.55904588,0.186348627,0
Biomass,Other Industry,Finland,0,0.173133556,1.416635023,0.476882422,0
Biomass,Other Industry,France,0,0.309681522,2.193334558,0.77780692,0
Biomass,Other Industry,Germany,0,0.985041084,6.371557727,2.340495188,0
Biomass,Other Industry,Greece,0,0.026627877,0.224259093,0.074753031,0
Biomass,Other Industry,Hungary,0,0.011126648,0.093708263,0.031236088,0
Biomass,Other Industry,Ireland,0,0.091105378,0.767286466,0.255762155,0
Biomass,Other Industry,Italy,0,0.175277763,1.025469783,0.392562453,0
Biomass,Other Industry,Latvia,0,0.2592414,2.18332245,0.72777415,0
Biomass,Other Industry,Lithuania,0,0.064667701,0.544629224,0.181543075,0
Biomass,Other Industry,Luxembourg,0,0.015501228,0.130550829,0.043516943,0
Biomass,Other Industry,Malta,0,0,0,0,0
Biomass,Other Industry,Netherlands,0,0.071517196,0.533698694,0.18562411,0
Biomass,Other Industry,Poland,0,0.530993781,3.892248137,1.362683082,0
Biomass,Other Industry,Portugal,0,0.051639061,0.434902454,0.144967485,0
Biomass,Other Industry,Romania,0,0.153490689,1.292693483,0.430897828,0
Biomass,Other Industry,Slovakia,0,0.047359581,0.398860814,0.132953605,0
Biomass,Other Industry,Slovenia,0,0.024155288,0.203435034,0.067811678,0
Biomass,Other Industry,Spain,0,0.414765108,3.093602312,1.07617858,0
Biomass,Other Industry,Sweden,0,0.348465686,2.752593904,0.93803941,0
Biomass,Other Industry,United Kingdom,0,0.340522345,2.720493736,0.923421919,0
Coal,Iron and Steel,Austria,0,0.068184098,0.023610121,0.25975604,9.870056742
Coal,Iron and Steel,Belgium,0.287928636,0.018029843,0.007601723,0.380760999,10.5425848
Coal,Iron and Steel,Bulgaria,0,0,0,0,0
Coal,Iron and Steel,Croatia,0,0.000178973,0.000373011,0.00012451,0.015605506
Coal,Iron and Steel,Cyprus,0,0,0,0,0
Coal,Iron and Steel,Czech Republic,0.10245711,0.077823143,0.058481169,0.463900288,12.34038329
Coal,Iron and Steel,Denmark,0,0,0,0,0
Coal,Iron and Steel,Estonia,0,0,0,0,0
Coal,Iron and Steel,Finland,0,0.027793377,0.01242676,0.142226467,4.156706396
Coal,Iron and Steel,France,0.453114673,0.109672193,0.205906984,0.856950042,30.37081211
Coal,Iron and Steel,Germany,0.950836214,0.202509143,0.356307443,2.398007139,69.32179806
Coal,Iron and Steel,Greece,0,0,0,0,0
Coal,Iron and Steel,Hungary,0,0.018815947,0,0.116176607,3.461003446
Coal,Iron and Steel,Ireland,0,0,0,0,0
Coal,Iron and Steel,Italy,0.420053513,0.115351608,0.078684853,1.001770628,34.0347414
Coal,Iron and Steel,Latvia,0.001929158,0,0,0,0.069013842
Coal,Iron and Steel,Lithuania,0,0.000100438,0.000214544,7.15147E-05,0.007754503
Coal,Iron and Steel,Luxembourg,0,0.000128391,0,0,0.097563609
Coal,Iron and Steel,Malta,0,0,0,0,0
Coal,Iron and Steel,Netherlands,0.077005951,0.035799457,0.040321945,0.598007024,16.26239262
Coal,Iron and Steel,Poland,0.047730686,0.022591227,0,0.45218985,10.90047424
Coal,Iron and Steel,Portugal,0.004663437,0,0,0,0.060464563
Coal,Iron and Steel,Romania,0.094595636,0.028583575,0.066670914,0.12850294,5.311729935
Coal,Iron and Steel,Slovakia,0.17432701,0.055806808,0.165209779,0.111152428,13.08432197
Coal,Iron and Steel,Slovenia,0,0.00046711,0.000820285,0.000307462,0.061207144
Coal,Iron and Steel,Spain,0.321102482,0.018860631,0.001373074,0.199157356,8.996106457
Coal,Iron and Steel,Sweden,0.487202623,0,0,1.679571703,6.120763674
Coal,Iron and Steel,United Kingdom,0.462826636,0.105353237,0.105286627,0.737223553,22.85297895
Coal,Chemical and Petrochemical,Austria,0.02207522,0,0.003174871,0.000868608,0.112478119
Coal,Chemical and Petrochemical,Belgium,0,0.000333091,0.001342187,0.000342171,0.006140439
Coal,Chemical and Petrochemical,Bulgaria,0.02997385,0.097144446,0.226380818,0.031166239,0.682968648
Coal,Chemical and Petrochemical,Croatia,0,0,0,0,0
Coal,Chemical and Petrochemical,Cyprus,0,0,0,0,0
Coal,Chemical and Petrochemical,Czech Republic,0.177597275,0.052371023,0.183778905,0.056411074,2.103248421
Coal,Chemical and Petrochemical,Denmark,0.001446204,0,0.000898243,0.000295183,0.004338369
Coal,Chemical and Petrochemical,Estonia,0,0,0,0,0
Coal,Chemical and Petrochemical,Finland,0,0,0,0,0
Coal,Chemical and Petrochemical,France,0.647515591,0.000178029,0,0,2.362917949
Coal,Chemical and Petrochemical,Germany,0.228508798,0.06177269,0.660914927,0.084155906,3.252175355
Coal,Chemical and Petrochemical,Greece,0,0,0,0,0
Coal,Chemical and Petrochemical,Hungary,0,0,0,0,0
Coal,Chemical and Petrochemical,Ireland,0,0,0,0,0
Coal,Chemical and Petrochemical,Italy,0.00104399,0.000606987,0.003145413,0.000570218,0.033022439
Coal,Chemical and Petrochemical,Latvia,0,0,0,0,0
Coal,Chemical and Petrochemical,Lithuania,0,0,0,0,0
Coal,Chemical and Petrochemical,Luxembourg,0,0,0,0,0
Coal,Chemical and Petrochemical,Malta,0,0,0,0,0
Coal,Chemical and Petrochemical,Netherlands,0,0.00080394,0.002496916,0.000721485,0.012259659
Coal,Chemical and Petrochemical,Poland,0.299520013,0.545241138,1.636013073,0.234444604,11.18133639
Coal,Chemical and Petrochemical,Portugal,0.009610632,0.000376292,0.013589021,0.000675424,0.122286631
Coal,Chemical and Petrochemical,Romania,0.047695189,0.066587519,0.211023136,0.052623701,1.14367477
Coal,Chemical and Petrochemical,Slovakia,0,0,0,0,0
Coal,Chemical and Petrochemical,Slovenia,0,0,0,0,0
Coal,Chemical and Petrochemical,Spain,0.086833597,0.006462836,0.283322031,0.066820263,1.088754163
Coal,Chemical and Petrochemical,Sweden,0,0.002682623,0.010912997,0.002774454,0.040776741
Coal,Chemical and Petrochemical,United Kingdom,0.087559079,0,0.004357547,0,0.447180147
Coal,Non-metallic minerals,Austria,0.181573955,0.001057974,0.056442938,0.056434933,0.5127752
Coal,Non-metallic minerals,Belgium,0.274932773,0.039681116,0.23843408,0.494824736,2.057337295
Coal,Non-metallic minerals,Bulgaria,0.070933202,0,0.120179607,0.153202932,0.530260259
Coal,Non-metallic minerals,Croatia,0.079778998,0,0.119938082,0.167627225,0.856131696
Coal,Non-metallic minerals,Cyprus,0,0,0,0,0
Coal,Non-metallic minerals,Czech Republic,0.197881902,0.012889825,0.282331862,0.377341981,1.055482431
Coal,Non-metallic minerals,Denmark,0.034979696,0.009771854,0.037293972,0.038219563,0.368194916
Coal,Non-metallic minerals,Estonia,0.028966776,0,0.07067201,0.040841141,0.245636073
Coal,Non-metallic minerals,Finland,0.522187,0.003738741,0.018157828,0.019318832,0.083225599
Coal,Non-metallic minerals,France,0.287894316,0.027365137,0.540293895,0.756954089,3.990826562
Coal,Non-metallic minerals,Germany,0.904358184,0.375224256,1.543405608,2.308911296,11.22802166
Coal,Non-metallic minerals,Greece,0.239920151,0,0.049340062,0.040218281,0.396233508
Coal,Non-metallic minerals,Hungary,0.034075533,0.003258463,0.044300493,0.054906954,0.251900557
Coal,Non-metallic minerals,Ireland,0.10027759,0,0.109363669,0.112523067,0.481468673
Coal,Non-metallic minerals,Italy,0.321145319,0.001735024,0.457917768,0.524929996,2.372840893
Coal,Non-metallic minerals,Latvia,0.040839952,0.004141056,0.074236478,0.034486756,0.377786759
Coal,Non-metallic minerals,Lithuania,0.079321098,0.024860373,0.273975588,0.145480472,0.818464468
Coal,Non-metallic minerals,Luxembourg,0,0,0.039088428,0.183195701,0.252219871
Coal,Non-metallic minerals,Malta,0,0,0,0,0
Coal,Non-metallic minerals,Netherlands,0,0.032404104,0.031012872,0.048407157,0.276617867
Coal,Non-metallic minerals,Poland,0.20315499,0.165430096,0.931145976,1.339997377,5.644320561
Coal,Non-metallic minerals,Portugal,0.002080708,0,0.002074525,0.001960294,0.014818472
Coal,Non-metallic minerals,Romania,0.182512581,0,0.019111057,0.243380241,1.277399121
Coal,Non-metallic minerals,Slovakia,0.287601338,0,0.044509994,0.082530344,0.512269324
Coal,Non-metallic minerals,Slovenia,0.006240091,0,0,0.015576451,0.222413458
Coal,Non-metallic minerals,Spain,0.014306057,0,0.009298037,0.011749347,0.07164256
Coal,Non-metallic minerals,Sweden,0.252693929,0.000152513,0.245592517,0.495099462,1.17080458
Coal,Non-metallic minerals,United Kingdom,0.628332302,0,0.50014746,0.920051618,5.90522562
Coal,"Paper, Pulp and Printing",Austria,0.103967332,0,0.651668633,0.043634522,0.012503513
Coal,"Paper, Pulp and Printing",Belgium,0,0,0,0,0
Coal,"Paper, Pulp and Printing",Bulgaria,0,0,0,0,0
Coal,"Paper, Pulp and Printing",Croatia,0,0,0,0,0
Coal,"Paper, Pulp and Printing",Cyprus,0,0,0,0,0
Coal,"Paper, Pulp and Printing",Czech Republic,0.159331,0.01208265,0.348692401,0.031165264,0.006968686
Coal,"Paper, Pulp and Printing",Denmark,0,0,0,0,0
Coal,"Paper, Pulp and Printing",Estonia,0,0,0,0,0
Coal,"Paper, Pulp and Printing",Finland,0.15119,0.039807363,1.941311319,0.127874275,0.032090043
Coal,"Paper, Pulp and Printing",France,0.052681263,0,0.200921325,0.003956262,0.00295315
Coal,"Paper, Pulp and Printing",Germany,0.385553014,0.051460384,3.338651376,0.182946591,0.065368635
Coal,"Paper, Pulp and Printing",Greece,0,0,0,0,0
Coal,"Paper, Pulp and Printing",Hungary,0,0,0,0,0
Coal,"Paper, Pulp and Printing",Ireland,0,0,0,0,0
Coal,"Paper, Pulp and Printing",Italy,0,0,0,0,0
Coal,"Paper, Pulp and Printing",Latvia,0,0,0,0,0
Coal,"Paper, Pulp and Printing",Lithuania,0,0,0,0,0
Coal,"Paper, Pulp and Printing",Luxembourg,0,0,0,0,0
Coal,"Paper, Pulp and Printing",Malta,0,0,0,0,0
Coal,"Paper, Pulp and Printing",Netherlands,0,0,0,0,0
Coal,"Paper, Pulp and Printing",Poland,0.24137338,0,2.472361748,0.190615348,0.051995524
Coal,"Paper, Pulp and Printing",Portugal,0,0,0,0,0
Coal,"Paper, Pulp and Printing",Romania,0,0,0,0,0
Coal,"Paper, Pulp and Printing",Slovakia,0,8.93361E-05,0.003206921,0.000152749,3.99944E-05
Coal,"Paper, Pulp and Printing",Slovenia,0.018197297,0.002481669,0.218502483,0.015980446,0.005350106
Coal,"Paper, Pulp and Printing",Spain,0,0,0,0,0
Coal,"Paper, Pulp and Printing",Sweden,0.074432,0.000101176,0.008895313,0.000227914,7.95967E-05
Coal,"Paper, Pulp and Printing",United Kingdom,0.472749442,0,0.463445788,0.030155276,0.010569494
Coal,"Food, Beverages and Tabacco",Austria,0,0.025263972,0.015827773,0.002409301,0.004181954
Coal,"Food, Beverages and Tabacco",Belgium,0,0.004444518,0.002681983,0.000417222,0.000597277
Coal,"Food, Beverages and Tabacco",Bulgaria,0.006978,0.002394609,0.001478139,0.000625882,0.000153369
Coal,"Food, Beverages and Tabacco",Croatia,0,0.099873954,0.060974618,0.014190386,0.014530042
Coal,"Food, Beverages and Tabacco",Cyprus,0,0,0,0,0
Coal,"Food, Beverages and Tabacco",Czech Republic,0.108159,0.216250451,0.127201437,0.032447361,0.023009751
Coal,"Food, Beverages and Tabacco",Denmark,0.087798078,0.189323212,0.156917813,0.030909774,0.022348123
Coal,"Food, Beverages and Tabacco",Estonia,0,0,0,0,0
Coal,"Food, Beverages and Tabacco",Finland,0.144212,0.109374901,0.050926496,0.012855768,0.009433835
Coal,"Food, Beverages and Tabacco",France,1.273725439,0.900148745,0.963411985,0.302529916,0.122452914
Coal,"Food, Beverages and Tabacco",Germany,0.79380213,0.927671395,0.732520366,0.159012571,0.117717538
Coal,"Food, Beverages and Tabacco",Greece,0,0,0,0,0
Coal,"Food, Beverages and Tabacco",Hungary,0,0.016976543,0.010145141,0.00293511,0.001344207
Coal,"Food, Beverages and Tabacco",Ireland,0.09765252,0.009218523,0.062146878,0.013226876,0.008487203
Coal,"Food, Beverages and Tabacco",Italy,0,0,0,0,0
Coal,"Food, Beverages and Tabacco",Latvia,0.005951421,0,0.00070256,0.0002018,0.000122219
Coal,"Food, Beverages and Tabacco",Lithuania,0.008111666,0.012044155,0.011313819,0.002533653,0.002049706
Coal,"Food, Beverages and Tabacco",Luxembourg,0,0,0,0,0
Coal,"Food, Beverages and Tabacco",Malta,0,0,0,0,0
Coal,"Food, Beverages and Tabacco",Netherlands,0.085008064,0.077808133,0.094786217,0.025989073,0.017625512
Coal,"Food, Beverages and Tabacco",Poland,1.019108605,3.490533839,2.188459656,0.375259766,0.283776134
Coal,"Food, Beverages and Tabacco",Portugal,0,0,0,0,0
Coal,"Food, Beverages and Tabacco",Romania,0.065612554,0.020499396,0.037911889,0.011741719,0.006120443
Coal,"Food, Beverages and Tabacco",Slovakia,0.006978,0.047029411,0.030829239,0.00788374,0.00613461
Coal,"Food, Beverages and Tabacco",Slovenia,0,0,0,0,0
Coal,"Food, Beverages and Tabacco",Spain,0.047952348,0.078907383,0.074243964,0.016515411,0.008002894
Coal,"Food, Beverages and Tabacco",Sweden,0,0.010067328,0.009325226,0.002318938,0.001548507
Coal,"Food, Beverages and Tabacco",United Kingdom,0.163892716,0.024956069,0.091806406,0.014884983,0.016143827
Coal,Machinery and transport,Austria,0,0,0,0,0
Coal,Machinery and transport,Belgium,0,0,0,0,0
Coal,Machinery and transport,Bulgaria,0.006978,0,0,0,0
Coal,Machinery and transport,Croatia,0,0.001689834,0.002221624,0.000740541,0
Coal,Machinery and transport,Cyprus,0,0,0,0,0
Coal,Machinery and transport,Czech Republic,0.005815,0.083224359,0.109414981,0.03647166,0
Coal,Machinery and transport,Denmark,0,0,0,0,0
Coal,Machinery and transport,Estonia,0,0,0,0,0
Coal,Machinery and transport,Finland,0,0.000844917,0.001110812,0.000370271,0
Coal,Machinery and transport,France,0,0.143635951,0.188838038,0.062946013,0
Coal,Machinery and transport,Germany,0,0.114486302,0.150515024,0.050171675,0
Coal,Machinery and transport,Greece,0,0,0,0,0
Coal,Machinery and transport,Hungary,0,0.002957211,0.003887842,0.001295947,0
Coal,Machinery and transport,Ireland,0,0,0,0,0
Coal,Machinery and transport,Italy,0,0,0,0,0
Coal,Machinery and transport,Latvia,0,0,0,0,0
Coal,Machinery and transport,Lithuania,0,0.002112293,0.00277703,0.000925677,0
Coal,Machinery and transport,Luxembourg,0,0,0,0,0
Coal,Machinery and transport,Malta,0,0,0,0,0
Coal,Machinery and transport,Netherlands,0,0,0,0,0
Coal,Machinery and transport,Poland,0.252138624,0.022459516,0.361013895,0.120337965,0
Coal,Machinery and transport,Portugal,0,0,0,0,0
Coal,Machinery and transport,Romania,0,0,0,0,0
Coal,Machinery and transport,Slovakia,0,0.006759339,0.008886496,0.002962165,0
Coal,Machinery and transport,Slovenia,0,0,0,0,0
Coal,Machinery and transport,Spain,0,0,0,0,0
Coal,Machinery and transport,Sweden,0,0.02872719,0.037767608,0.012589203,0
Coal,Machinery and transport,United Kingdom,0.450026571,0,0.007891072,0.002630357,0
Coal,Non-ferrous metals,Austria,0,0.005769384,0,0.00932213,0.016309485
Coal,Non-ferrous metals,Belgium,0,0,0,0,0
Coal,Non-ferrous metals,Bulgaria,0,0,0,0,0
Coal,Non-ferrous metals,Croatia,0,0,0,0,0
Coal,Non-ferrous metals,Cyprus,0,0,0,0,0
Coal,Non-ferrous metals,Czech Republic,0,0.006830452,0.005962727,0.007597724,0.019151097
Coal,Non-ferrous metals,Denmark,0,0,0,0,0
Coal,Non-ferrous metals,Estonia,0.001090962,0,0.001955376,0.000651792,0.004442871
Coal,Non-ferrous metals,Finland,0,0.005926001,0.010045074,0.004792741,0.042038184
Coal,Non-ferrous metals,France,0.00099112,4.87994E-05,0.001233581,0.004211543,0.007470957
Coal,Non-ferrous metals,Germany,0.019215081,0.012808986,0.009718398,0.135443491,0.161247043
Coal,Non-ferrous metals,Greece,0.039244264,0.191463888,0.443900337,0.147966779,1.090559733
Coal,Non-ferrous metals,Hungary,0,0,0,0,0
Coal,Non-ferrous metals,Ireland,0,0,0,0,0
Coal,Non-ferrous metals,Italy,0.002409394,0.009025731,0.001378973,0.032321022,0.03162288
Coal,Non-ferrous metals,Latvia,0,0,0,0,0
Coal,Non-ferrous metals,Lithuania,0,0,0,0,0
Coal,Non-ferrous metals,Luxembourg,0,0,0,0,0
Coal,Non-ferrous metals,Malta,0,0,0,0,0
Coal,Non-ferrous metals,Netherlands,0,0,0,0,0
Coal,Non-ferrous metals,Poland,0.00060967,0.006774327,0.013422734,0.011881752,0.077796517
Coal,Non-ferrous metals,Portugal,0,0,0,0,0
Coal,Non-ferrous metals,Romania,0,0,0,0,0
Coal,Non-ferrous metals,Slovakia,0,0.001703249,0.003177923,0.002020773,0.032640054
Coal,Non-ferrous metals,Slovenia,0.00085522,0.000858376,0.002653986,0.001239925,0.008348493
Coal,Non-ferrous metals,Spain,0,0.040106433,0.019403494,0.090969349,0.308905723
Coal,Non-ferrous metals,Sweden,0.100432039,0,0,0.037929179,0.250080781
Coal,Non-ferrous metals,United Kingdom,0.046047661,0,0.008924144,0.037490404,0.056401792
Coal,Other Industry,Austria,0,0,0,0,0
Coal,Other Industry,Belgium,0.077329924,0.01892411,0.149334543,0.053302423,0
Coal,Other Industry,Bulgaria,0.025417468,0,0.002743149,0.000914383,0
Coal,Other Industry,Croatia,0,0,0,0,0
Coal,Other Industry,Cyprus,0,0,0,0,0
Coal,Other Industry,Czech Republic,0.012793,0.008558961,0.07208328,0.02402776,0
Coal,Other Industry,Denmark,0.006027877,0,0.017111786,0.005935337,0
Coal,Other Industry,Estonia,0,0,0,0,0
Coal,Other Industry,Finland,0,0.004189501,0.034279857,0.011539642,0
Coal,Other Industry,France,0,0.033921159,0.240248273,0.085197568,0
Coal,Other Industry,Germany,0.073269,0.064267492,0.415702495,0.152702013,0
Coal,Other Industry,Greece,0,0,0,0,0
Coal,Other Industry,Hungary,0.03489,0,0,0,0
Coal,Other Industry,Ireland,0.010291418,0,0.003620686,0.001206895,0
Coal,Other Industry,Italy,0,0.003454379,0.020209988,0.007736632,0
Coal,Other Industry,Latvia,0.00390528,0,0.00230454,0.00076818,0
Coal,Other Industry,Lithuania,0,0.000475498,0.004004627,0.001334876,0
Coal,Other Industry,Luxembourg,0,0.003613783,0.030435163,0.010145054,0
Coal,Other Industry,Malta,0,0,0,0,0
Coal,Other Industry,Netherlands,0,0.005468962,0.040812253,0.014194785,0
Coal,Other Industry,Poland,0.446768566,0.012274228,0.778974005,0.272720202,0
Coal,Other Industry,Portugal,0,0,0,0,0
Coal,Other Industry,Romania,0,0.000760797,0.006407402,0.002135801,0
Coal,Other Industry,Slovakia,0,0,0,0,0
Coal,Other Industry,Slovenia,0,0,0,0,0
Coal,Other Industry,Spain,0,0,0,0,0
Coal,Other Industry,Sweden,0.265425448,0,0.631274447,0.215128105,0
Coal,Other Industry,United Kingdom,0.363690617,0.03041443,1.596009629,0.541736324,0
District heating,Iron and Steel,Austria,0.021468924,0.214620076,0,0,0
District heating,Iron and Steel,Belgium,0,0,0,0,0
District heating,Iron and Steel,Bulgaria,0,0,0,0,0
District heating,Iron and Steel,Croatia,0,0,0,0,0
District heating,Iron and Steel,Cyprus,0,0,0,0,0
District heating,Iron and Steel,Czech Republic,0.06549775,0.87536925,0,0,0
District heating,Iron and Steel,Denmark,0.001889469,0.035326531,0,0,0
