carrier_name,end_use,country_code,unit,energy,year,0
gas,space_heat,PL,ktoe,demand,2006,862.5042174
gas,space_heat,PL,ktoe,demand,2007,894.1585025
gas,space_heat,PL,ktoe,demand,2008,1000.838194
gas,space_heat,PL,ktoe,demand,2009,1087.031278
gas,space_heat,PL,ktoe,demand,2010,1220.270911
gas,space_heat,PL,ktoe,demand,2011,1124.144139
gas,space_heat,PL,ktoe,demand,2012,1172.734828
gas,space_heat,PL,ktoe,demand,2013,1096.16964
gas,space_heat,PL,ktoe,demand,2014,940.4342799
gas,space_heat,PL,ktoe,demand,2015,1022.945335
gas,water_heat,PL,ktoe,demand,2000,18.66140729
gas,water_heat,PL,ktoe,demand,2001,25.0579102
gas,water_heat,PL,ktoe,demand,2002,32.90467087
gas,water_heat,PL,ktoe,demand,2003,46.2719376
gas,water_heat,PL,ktoe,demand,2004,50.27543752
gas,water_heat,PL,ktoe,demand,2005,55.06745741
gas,water_heat,PL,ktoe,demand,2006,59.4088825
gas,water_heat,PL,ktoe,demand,2007,65.53893017
gas,water_heat,PL,ktoe,demand,2008,73.2899559
gas,water_heat,PL,ktoe,demand,2009,76.16937444
gas,water_heat,PL,ktoe,demand,2010,86.17817962
gas,water_heat,PL,ktoe,demand,2011,87.89518362
gas,water_heat,PL,ktoe,demand,2012,88.26846931
gas,water_heat,PL,ktoe,demand,2013,90.26572925
gas,water_heat,PL,ktoe,demand,2014,92.06424938
gas,water_heat,PL,ktoe,demand,2015,93.54231743
heat,space_heat,PL,ktoe,demand,2000,351.5592359
heat,space_heat,PL,ktoe,demand,2001,413.1519806
heat,space_heat,PL,ktoe,demand,2002,520.2111013
heat,space_heat,PL,ktoe,demand,2003,471.095318
heat,space_heat,PL,ktoe,demand,2004,718.793737
heat,space_heat,PL,ktoe,demand,2005,643.5251212
heat,space_heat,PL,ktoe,demand,2006,830.683213
heat,space_heat,PL,ktoe,demand,2007,568.227769
heat,space_heat,PL,ktoe,demand,2008,824.4730982
heat,space_heat,PL,ktoe,demand,2009,765.6453609
heat,space_heat,PL,ktoe,demand,2010,835.1199111
heat,space_heat,PL,ktoe,demand,2011,701.3883677
heat,space_heat,PL,ktoe,demand,2012,715.5518156
heat,space_heat,PL,ktoe,demand,2013,775.7732203
heat,space_heat,PL,ktoe,demand,2014,674.8128169
heat,space_heat,PL,ktoe,demand,2015,623.5185851
heat,water_heat,PL,ktoe,demand,2000,31.93253466
heat,water_heat,PL,ktoe,demand,2001,36.6965719
heat,water_heat,PL,ktoe,demand,2002,45.39720124
heat,water_heat,PL,ktoe,demand,2003,51.50550287
heat,water_heat,PL,ktoe,demand,2004,67.12617792
heat,water_heat,PL,ktoe,demand,2005,72.30953817
heat,water_heat,PL,ktoe,demand,2006,78.30720085
heat,water_heat,PL,ktoe,demand,2007,84.03389911
heat,water_heat,PL,ktoe,demand,2008,89.48239594
heat,water_heat,PL,ktoe,demand,2009,91.88199054
heat,water_heat,PL,ktoe,demand,2010,92.0129613
heat,water_heat,PL,ktoe,demand,2011,91.97570109
heat,water_heat,PL,ktoe,demand,2012,93.34478724
heat,water_heat,PL,ktoe,demand,2013,96.18349655
heat,water_heat,PL,ktoe,demand,2014,93.57313333
heat,water_heat,PL,ktoe,demand,2015,93.56097448
oil,cooking,PL,ktoe,demand,2000,1.053485947
oil,cooking,PL,ktoe,demand,2001,6.048146751
oil,cooking,PL,ktoe,demand,2002,7.661515526
oil,cooking,PL,ktoe,demand,2003,15.6543817
oil,cooking,PL,ktoe,demand,2004,16.33275102
oil,cooking,PL,ktoe,demand,2005,17.44380879
oil,cooking,PL,ktoe,demand,2006,20.70777457
oil,cooking,PL,ktoe,demand,2007,21.47827283
oil,cooking,PL,ktoe,demand,2008,18.65778457
oil,cooking,PL,ktoe,demand,2009,13.52634743
oil,cooking,PL,ktoe,demand,2010,10.51982895
oil,cooking,PL,ktoe,demand,2011,10.23578151
oil,cooking,PL,ktoe,demand,2012,10.45902536
oil,cooking,PL,ktoe,demand,2013,11.11715298
oil,cooking,PL,ktoe,demand,2014,12.65915336
oil,cooking,PL,ktoe,demand,2015,12.62631667
oil,space_heat,PL,ktoe,demand,2000,186.9849697
oil,space_heat,PL,ktoe,demand,2001,243.4776124
oil,space_heat,PL,ktoe,demand,2002,261.569021
oil,space_heat,PL,ktoe,demand,2003,247.1946701
oil,space_heat,PL,ktoe,demand,2004,215.3413002
oil,space_heat,PL,ktoe,demand,2005,172.2810514
oil,space_heat,PL,ktoe,demand,2006,327.6835221
oil,space_heat,PL,ktoe,demand,2007,323.9718735
oil,space_heat,PL,ktoe,demand,2008,325.9975499
oil,space_heat,PL,ktoe,demand,2009,312.8697994
oil,space_heat,PL,ktoe,demand,2010,402.2543516
oil,space_heat,PL,ktoe,demand,2011,375.5416758
oil,space_heat,PL,ktoe,demand,2012,263.7519923
oil,space_heat,PL,ktoe,demand,2013,212.5984668
oil,space_heat,PL,ktoe,demand,2014,206.2066281
oil,space_heat,PL,ktoe,demand,2015,201.5054084
oil,water_heat,PL,ktoe,demand,2000,39.35575183
oil,water_heat,PL,ktoe,demand,2001,46.62882653
oil,water_heat,PL,ktoe,demand,2002,48.47608922
oil,water_heat,PL,ktoe,demand,2003,70.32658719
oil,water_heat,PL,ktoe,demand,2004,64.41828514
oil,water_heat,PL,ktoe,demand,2005,57.73563093
oil,water_heat,PL,ktoe,demand,2006,65.16392902
oil,water_heat,PL,ktoe,demand,2007,62.57603036
oil,water_heat,PL,ktoe,demand,2008,61.77998393
oil,water_heat,PL,ktoe,demand,2009,59.46184213
oil,water_heat,PL,ktoe,demand,2010,60.1666853
oil,water_heat,PL,ktoe,demand,2011,59.42132706
oil,water_heat,PL,ktoe,demand,2012,70.82074468
oil,water_heat,PL,ktoe,demand,2013,53.17161013
oil,water_heat,PL,ktoe,demand,2014,65.10924618
oil,water_heat,PL,ktoe,demand,2015,54.77556143
renewable_heat,space_heat,PL,ktoe,demand,2000,0.406945333
renewable_heat,space_heat,PL,ktoe,demand,2001,0.362502162
renewable_heat,space_heat,PL,ktoe,demand,2002,0.904483452
renewable_heat,space_heat,PL,ktoe,demand,2003,1.283890253
renewable_heat,space_heat,PL,ktoe,demand,2004,1.307422437
renewable_heat,space_heat,PL,ktoe,demand,2005,1.671464828
renewable_heat,space_heat,PL,ktoe,demand,2006,1.873215265
renewable_heat,space_heat,PL,ktoe,demand,2007,1.564461153
renewable_heat,space_heat,PL,ktoe,demand,2008,2.463431238
renewable_heat,space_heat,PL,ktoe,demand,2009,2.641424071
renewable_heat,space_heat,PL,ktoe,demand,2010,2.387796911
renewable_heat,space_heat,PL,ktoe,demand,2011,1.965614133
renewable_heat,space_heat,PL,ktoe,demand,2012,2.975769511
renewable_heat,space_heat,PL,ktoe,demand,2013,4.313841782
renewable_heat,space_heat,PL,ktoe,demand,2014,4.765190733
renewable_heat,space_heat,PL,ktoe,demand,2015,4.688833095
renewable_heat,water_heat,PL,ktoe,demand,2000,0
renewable_heat,water_heat,PL,ktoe,demand,2001,0
renewable_heat,water_heat,PL,ktoe,demand,2002,0
renewable_heat,water_heat,PL,ktoe,demand,2003,0
renewable_heat,water_heat,PL,ktoe,demand,2004,0.1
renewable_heat,water_heat,PL,ktoe,demand,2005,0.143307538
renewable_heat,water_heat,PL,ktoe,demand,2006,0.3
renewable_heat,water_heat,PL,ktoe,demand,2007,0.4
renewable_heat,water_heat,PL,ktoe,demand,2008,1.3
renewable_heat,water_heat,PL,ktoe,demand,2009,2.00002
renewable_heat,water_heat,PL,ktoe,demand,2010,2.388458966
renewable_heat,water_heat,PL,ktoe,demand,2011,3.200535015
renewable_heat,water_heat,PL,ktoe,demand,2012,3.917072705
renewable_heat,water_heat,PL,ktoe,demand,2013,4.27534155
renewable_heat,water_heat,PL,ktoe,demand,2014,4.776917933
renewable_heat,water_heat,PL,ktoe,demand,2015,5.493461736
solid_fossil,space_heat,PL,ktoe,demand,2000,262.972493
solid_fossil,space_heat,PL,ktoe,demand,2001,201.1595088
solid_fossil,space_heat,PL,ktoe,demand,2002,351.177432
solid_fossil,space_heat,PL,ktoe,demand,2003,350.2112413
solid_fossil,space_heat,PL,ktoe,demand,2004,335.9251286
solid_fossil,space_heat,PL,ktoe,demand,2005,333.6671502
solid_fossil,space_heat,PL,ktoe,demand,2006,388.728394
solid_fossil,space_heat,PL,ktoe,demand,2007,332.6264551
solid_fossil,space_heat,PL,ktoe,demand,2008,372.0112776
solid_fossil,space_heat,PL,ktoe,demand,2009,408.2549987
solid_fossil,space_heat,PL,ktoe,demand,2010,468.0134169
solid_fossil,space_heat,PL,ktoe,demand,2011,412.3921828
solid_fossil,space_heat,PL,ktoe,demand,2012,420.1069217
solid_fossil,space_heat,PL,ktoe,demand,2013,389.8028583
solid_fossil,space_heat,PL,ktoe,demand,2014,342.9611325
solid_fossil,space_heat,PL,ktoe,demand,2015,331.7289523
solid_fossil,water_heat,PL,ktoe,demand,2000,4.52720538
solid_fossil,water_heat,PL,ktoe,demand,2001,9.662471854
solid_fossil,water_heat,PL,ktoe,demand,2002,13.16993794
solid_fossil,water_heat,PL,ktoe,demand,2003,13.93120506
solid_fossil,water_heat,PL,ktoe,demand,2004,14.32320355
solid_fossil,water_heat,PL,ktoe,demand,2005,13.92957097
solid_fossil,water_heat,PL,ktoe,demand,2006,12.366443
solid_fossil,water_heat,PL,ktoe,demand,2007,15.23399668
solid_fossil,water_heat,PL,ktoe,demand,2008,15.70788057
solid_fossil,water_heat,PL,ktoe,demand,2009,16.36251213
solid_fossil,water_heat,PL,ktoe,demand,2010,17.62481965
solid_fossil,water_heat,PL,ktoe,demand,2011,17.96988836
solid_fossil,water_heat,PL,ktoe,demand,2012,18.41388852
solid_fossil,water_heat,PL,ktoe,demand,2013,19.05182438
solid_fossil,water_heat,PL,ktoe,demand,2014,19.40677172
solid_fossil,water_heat,PL,ktoe,demand,2015,19.69381193
biofuel,cooking,UK,ktoe,consumption,2000,0
biofuel,cooking,UK,ktoe,consumption,2001,0
biofuel,cooking,UK,ktoe,consumption,2002,0
biofuel,cooking,UK,ktoe,consumption,2003,0
biofuel,cooking,UK,ktoe,consumption,2004,0
biofuel,cooking,UK,ktoe,consumption,2005,0
biofuel,cooking,UK,ktoe,consumption,2006,0
biofuel,cooking,UK,ktoe,consumption,2007,0
biofuel,cooking,UK,ktoe,consumption,2008,0
biofuel,cooking,UK,ktoe,consumption,2009,0
biofuel,cooking,UK,ktoe,consumption,2010,0
biofuel,cooking,UK,ktoe,consumption,2011,0
biofuel,cooking,UK,ktoe,consumption,2012,0
biofuel,cooking,UK,ktoe,consumption,2013,0
biofuel,cooking,UK,ktoe,consumption,2014,0
biofuel,cooking,UK,ktoe,consumption,2015,0
biofuel,space_heat,UK,ktoe,consumption,2000,60.38023451
biofuel,space_heat,UK,ktoe,consumption,2001,44.49854
biofuel,space_heat,UK,ktoe,consumption,2002,52.99732
biofuel,space_heat,UK,ktoe,consumption,2003,60.75284
biofuel,space_heat,UK,ktoe,consumption,2004,60.7972
biofuel,space_heat,UK,ktoe,consumption,2005,60.81065728
biofuel,space_heat,UK,ktoe,consumption,2006,48.88474
biofuel,space_heat,UK,ktoe,consumption,2007,48.88633
biofuel,space_heat,UK,ktoe,consumption,2008,29.5937
biofuel,space_heat,UK,ktoe,consumption,2009,34.82947
biofuel,space_heat,UK,ktoe,consumption,2010,46.26379714
biofuel,space_heat,UK,ktoe,consumption,2011,32.10095958
biofuel,space_heat,UK,ktoe,consumption,2012,30.62017008
biofuel,space_heat,UK,ktoe,consumption,2013,59.73529028
biofuel,space_heat,UK,ktoe,consumption,2014,54.21801394
biofuel,space_heat,UK,ktoe,consumption,2015,49.89488244
biofuel,water_heat,UK,ktoe,consumption,2000,0
biofuel,water_heat,UK,ktoe,consumption,2001,0
biofuel,water_heat,UK,ktoe,consumption,2002,0
biofuel,water_heat,UK,ktoe,consumption,2003,0
biofuel,water_heat,UK,ktoe,consumption,2004,0
biofuel,water_heat,UK,ktoe,consumption,2005,0
biofuel,water_heat,UK,ktoe,consumption,2006,0
biofuel,water_heat,UK,ktoe,consumption,2007,0
biofuel,water_heat,UK,ktoe,consumption,2008,0
biofuel,water_heat,UK,ktoe,consumption,2009,0
biofuel,water_heat,UK,ktoe,consumption,2010,0
biofuel,water_heat,UK,ktoe,consumption,2011,0
biofuel,water_heat,UK,ktoe,consumption,2012,0
biofuel,water_heat,UK,ktoe,consumption,2013,0
biofuel,water_heat,UK,ktoe,consumption,2014,0
biofuel,water_heat,UK,ktoe,consumption,2015,0
electricity,cooking,UK,ktoe,consumption,2000,687.9377039
electricity,cooking,UK,ktoe,consumption,2001,402.7462959
electricity,cooking,UK,ktoe,consumption,2002,734.8959923
electricity,cooking,UK,ktoe,consumption,2003,779.2130679
electricity,cooking,UK,ktoe,consumption,2004,789.9497364
electricity,cooking,UK,ktoe,consumption,2005,830.0054992
electricity,cooking,UK,ktoe,consumption,2006,823.6385721
electricity,cooking,UK,ktoe,consumption,2007,856.6399282
electricity,cooking,UK,ktoe,consumption,2008,875.8976877
electricity,cooking,UK,ktoe,consumption,2009,871.7453555
electricity,cooking,UK,ktoe,consumption,2010,887.7251931
electricity,cooking,UK,ktoe,consumption,2011,926.5923831
electricity,cooking,UK,ktoe,consumption,2012,947.2667001
electricity,cooking,UK,ktoe,consumption,2013,982.0137283
electricity,cooking,UK,ktoe,consumption,2014,934.4006408
electricity,cooking,UK,ktoe,consumption,2015,929.7307954
electricity,end_use_electricity,UK,ktoe,consumption,2000,4013.477473
electricity,end_use_electricity,UK,ktoe,consumption,2001,4117.58247
electricity,end_use_electricity,UK,ktoe,consumption,2002,4218.781059
electricity,end_use_electricity,UK,ktoe,consumption,2003,4354.017425
electricity,end_use_electricity,UK,ktoe,consumption,2004,4465.660227
electricity,end_use_electricity,UK,ktoe,consumption,2005,4588.447093
electricity,end_use_electricity,UK,ktoe,consumption,2006,4714.46377
electricity,end_use_electricity,UK,ktoe,consumption,2007,4823.221637
electricity,end_use_electricity,UK,ktoe,consumption,2008,4878.335522
electricity,end_use_electricity,UK,ktoe,consumption,2009,4901.890231
electricity,end_use_electricity,UK,ktoe,consumption,2010,4938.097673
electricity,end_use_electricity,UK,ktoe,consumption,2011,4995.686267
electricity,end_use_electricity,UK,ktoe,consumption,2012,5030.12319
electricity,end_use_electricity,UK,ktoe,consumption,2013,5037.366514
electricity,end_use_electricity,UK,ktoe,consumption,2014,5040.703205
electricity,end_use_electricity,UK,ktoe,consumption,2015,5025.848331
electricity,space_heat,UK,ktoe,consumption,2000,2400.143354
electricity,space_heat,UK,ktoe,consumption,2001,2819.813072
electricity,space_heat,UK,ktoe,consumption,2002,2462.146335
electricity,space_heat,UK,ktoe,consumption,2003,2183.536629
electricity,space_heat,UK,ktoe,consumption,2004,2342.194091
electricity,space_heat,UK,ktoe,consumption,2005,2467.544594
electricity,space_heat,UK,ktoe,consumption,2006,2206.409402
electricity,space_heat,UK,ktoe,consumption,2007,2038.793343
electricity,space_heat,UK,ktoe,consumption,2008,2119.890604
electricity,space_heat,UK,ktoe,consumption,2009,1740.012633
electricity,space_heat,UK,ktoe,consumption,2010,1822.11083
electricity,space_heat,UK,ktoe,consumption,2011,1548.22607
electricity,space_heat,UK,ktoe,consumption,2012,1579.552404
electricity,space_heat,UK,ktoe,consumption,2013,1563.933028
electricity,space_heat,UK,ktoe,consumption,2014,1276.003555
electricity,space_heat,UK,ktoe,consumption,2015,1268.524632
electricity,water_heat,UK,ktoe,consumption,2000,677.5475867
electricity,water_heat,UK,ktoe,consumption,2001,665.5868741
electricity,water_heat,UK,ktoe,consumption,2002,632.8581604
electricity,water_heat,UK,ktoe,consumption,2003,568.5313212
electricity,water_heat,UK,ktoe,consumption,2004,585.6574961
electricity,water_heat,UK,ktoe,consumption,2005,615.5264523
electricity,water_heat,UK,ktoe,consumption,2006,649.3980266
electricity,water_heat,UK,ktoe,consumption,2007,687.7876497
electricity,water_heat,UK,ktoe,consumption,2008,712.2279561
electricity,water_heat,UK,ktoe,consumption,2009,708.6853961
electricity,water_heat,UK,ktoe,consumption,2010,708.6174047
electricity,water_heat,UK,ktoe,consumption,2011,755.3523761
electricity,water_heat,UK,ktoe,consumption,2012,781.191228
electricity,water_heat,UK,ktoe,consumption,2013,811.1719134
electricity,water_heat,UK,ktoe,consumption,2014,780.1560996
electricity,water_heat,UK,ktoe,consumption,2015,822.5322332
gas,cooking,UK,ktoe,consumption,2000,978.2818152
gas,cooking,UK,ktoe,consumption,2001,1022.518774
gas,cooking,UK,ktoe,consumption,2002,1041.808381
gas,cooking,UK,ktoe,consumption,2003,1062.309312
gas,cooking,UK,ktoe,consumption,2004,1105.270951
gas,cooking,UK,ktoe,consumption,2005,1109.912705
gas,cooking,UK,ktoe,consumption,2006,1154.852828
gas,cooking,UK,ktoe,consumption,2007,1161.057356
gas,cooking,UK,ktoe,consumption,2008,1164.765658
gas,cooking,UK,ktoe,consumption,2009,1165.248915
gas,cooking,UK,ktoe,consumption,2010,1163.396147
gas,cooking,UK,ktoe,consumption,2011,1168.760932
gas,cooking,UK,ktoe,consumption,2012,1178.32604
gas,cooking,UK,ktoe,consumption,2013,1179.30572
gas,cooking,UK,ktoe,consumption,2014,1172.944038
gas,cooking,UK,ktoe,consumption,2015,1173.859949
gas,end_use_electricity,UK,ktoe,consumption,2000,0.614410769
gas,end_use_electricity,UK,ktoe,consumption,2001,0.654716543
gas,end_use_electricity,UK,ktoe,consumption,2002,0.869349749
gas,end_use_electricity,UK,ktoe,consumption,2003,1.00413461
gas,end_use_electricity,UK,ktoe,consumption,2004,1.04266825
gas,end_use_electricity,UK,ktoe,consumption,2005,1.083176811
gas,end_use_electricity,UK,ktoe,consumption,2006,1.350098379
gas,end_use_electricity,UK,ktoe,consumption,2007,1.590570845
gas,end_use_electricity,UK,ktoe,consumption,2008,1.630446278
gas,end_use_electricity,UK,ktoe,consumption,2009,1.941281187
gas,end_use_electricity,UK,ktoe,consumption,2010,1.899118319
gas,end_use_electricity,UK,ktoe,consumption,2011,2.065294571
gas,end_use_electricity,UK,ktoe,consumption,2012,2.365241916
gas,end_use_electricity,UK,ktoe,consumption,2013,2.903039409
gas,end_use_electricity,UK,ktoe,consumption,2014,3.823930425
gas,end_use_electricity,UK,ktoe,consumption,2015,5.250779625
gas,space_heat,UK,ktoe,consumption,2000,6846.117841
gas,space_heat,UK,ktoe,consumption,2001,6914.336978
gas,space_heat,UK,ktoe,consumption,2002,5880.262275
gas,space_heat,UK,ktoe,consumption,2003,6199.993154
gas,space_heat,UK,ktoe,consumption,2004,6649.818715
gas,space_heat,UK,ktoe,consumption,2005,6442.483215
gas,space_heat,UK,ktoe,consumption,2006,5625.287155
gas,space_heat,UK,ktoe,consumption,2007,5176.655016
gas,space_heat,UK,ktoe,consumption,2008,7796.159399
gas,space_heat,UK,ktoe,consumption,2009,6112.914991
gas,space_heat,UK,ktoe,consumption,2010,6742.562618
gas,space_heat,UK,ktoe,consumption,2011,6366.046922
gas,space_heat,UK,ktoe,consumption,2012,6490.735325
gas,space_heat,UK,ktoe,consumption,2013,6796.655625
gas,space_heat,UK,ktoe,consumption,2014,5339.375338
gas,space_heat,UK,ktoe,consumption,2015,5473.128564
gas,water_heat,UK,ktoe,consumption,2000,648.191822
gas,water_heat,UK,ktoe,consumption,2001,680.0572714
gas,water_heat,UK,ktoe,consumption,2002,746.6110448
gas,water_heat,UK,ktoe,consumption,2003,863.7586298
gas,water_heat,UK,ktoe,consumption,2004,890.224256
gas,water_heat,UK,ktoe,consumption,2005,892.8615733
gas,water_heat,UK,ktoe,consumption,2006,891.6450888
gas,water_heat,UK,ktoe,consumption,2007,888.8864769
gas,water_heat,UK,ktoe,consumption,2008,888.5052268
gas,water_heat,UK,ktoe,consumption,2009,893.1014333
gas,water_heat,UK,ktoe,consumption,2010,911.4601122
gas,water_heat,UK,ktoe,consumption,2011,920.9994523
gas,water_heat,UK,ktoe,consumption,2012,923.9737645
gas,water_heat,UK,ktoe,consumption,2013,927.3823499
gas,water_heat,UK,ktoe,consumption,2014,934.5218922
gas,water_heat,UK,ktoe,consumption,2015,941.4336881
heat,space_heat,UK,ktoe,consumption,2000,1261.895375
heat,space_heat,UK,ktoe,consumption,2001,1200.841858
heat,space_heat,UK,ktoe,consumption,2002,693.2689618
heat,space_heat,UK,ktoe,consumption,2003,609.3055336
heat,space_heat,UK,ktoe,consumption,2004,333.1900629
heat,space_heat,UK,ktoe,consumption,2005,336.7156194
heat,space_heat,UK,ktoe,consumption,2006,335.0494306
heat,space_heat,UK,ktoe,consumption,2007,340.2420465
heat,space_heat,UK,ktoe,consumption,2008,341.6485965
